date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:51	183/183	---M-Z	200	added ('OK')	text/plain	date:Fri,%2001%20Oct%202021%2006:56:20%20GMT	https://digitalstore.exdomain.net/robots.txt		(from )
14:00:51	47587/47587	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:20%20GMT	https://digitalstore.exdomain.net/	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/index.html	(from )
14:00:52	217519/217519	---M-Z	200	added ('OK')	text/css	date:Mon,%2026%20Apr%202021%2011:02:52%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css	(from https://digitalstore.exdomain.net/)
14:00:52	136869/136869	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Apr%202021%2011:02:53%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min.js?v=1633071380	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min2989.js	(from https://digitalstore.exdomain.net/)
14:00:52	10082/10082	---M-Z	200	added ('OK')	text/css	date:Sun,%2025%20Jul%202021%2009:00:14%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/default/stylesheet/news_custom.css	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/default/stylesheet/news_custom.css	(from https://digitalstore.exdomain.net/)
14:00:52	3378/3378	---M-Z	200	added ('OK')	text/css	date:Mon,%2030%20Aug%202021%2002:44:32%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/default/stylesheet/product_option.css	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/default/stylesheet/product_option.css	(from https://digitalstore.exdomain.net/)
14:00:52	421/421	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Aug%202017%2003:36:14%20GMT	https://digitalstore.exdomain.net/image/catalog/cart.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/catalog/cart.png	(from https://digitalstore.exdomain.net/)
14:00:53	455/455	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2025%20Jul%202021%2009:00:14%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/default/javascript/news_custom.js	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/default/javascript/news_custom.js	(from https://digitalstore.exdomain.net/)
14:00:53	10783/10783	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Aug%202021%2004:53:34%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/default/javascript/product_option.js	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/default/javascript/product_option.js	(from https://digitalstore.exdomain.net/)
14:00:53	2/2	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Apr%202021%2009:45:33%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet.css?v=1633071380	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet2989.css	(from https://digitalstore.exdomain.net/)
14:00:54	36273/36273	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:22%20GMT	https://digitalstore.exdomain.net/account/register	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/register.html	(from https://digitalstore.exdomain.net/)
14:00:54	16710/16710	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:22%20GMT	https://digitalstore.exdomain.net/account/login	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/login.html	(from https://digitalstore.exdomain.net/)
14:00:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:22%20GMT	https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist	(from https://digitalstore.exdomain.net/)
14:00:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:23%20GMT	https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account	(from https://digitalstore.exdomain.net/)
14:00:54	15475/15475	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:23%20GMT	https://digitalstore.exdomain.net/checkout/cart	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/cart.html	(from https://digitalstore.exdomain.net/)
14:00:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:23%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/)
14:00:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:23%20GMT	https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist	(from https://digitalstore.exdomain.net/)
14:00:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:23%20GMT	https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account	(from https://digitalstore.exdomain.net/)
14:00:55	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2006:56:24%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/)
14:00:55	2697/2697	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202017%2006:53:18%20GMT	https://digitalstore.exdomain.net/image/catalog/logo/logo.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/catalog/logo/logo.png	(from https://digitalstore.exdomain.net/)
14:00:56	21313/21313	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:24%20GMT	https://digitalstore.exdomain.net/gioi-thieu	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/gioi-thieu.html	(from https://digitalstore.exdomain.net/)
14:00:56	32657/32657	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:25%20GMT	https://digitalstore.exdomain.net/san-pham	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/san-pham.html	(from https://digitalstore.exdomain.net/)
14:00:56	22374/22374	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:25%20GMT	https://digitalstore.exdomain.net/tin-tuc	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/tin-tuc.html	(from https://digitalstore.exdomain.net/)
14:00:56	17973/17973	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:25%20GMT	https://digitalstore.exdomain.net/lien-he	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/lien-he.html	(from https://digitalstore.exdomain.net/)
14:00:56	2858/2858	---M-Z	200	added ('OK')	text/css	date:Sun,%2004%20Oct%202020%2016:33:18%20GMT	https://digitalstore.exdomain.net/catalog/view/javascript/bxslider/jquery.bxslider.min.css	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/javascript/bxslider/jquery.bxslider.min.css	(from https://digitalstore.exdomain.net/)
14:00:57	23543/23543	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2004%20Oct%202020%2016:33:18%20GMT	https://digitalstore.exdomain.net/catalog/view/javascript/bxslider/jquery.bxslider.min.js	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/javascript/bxslider/jquery.bxslider.min.js	(from https://digitalstore.exdomain.net/)
14:00:57	240552/240552	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/slider/slider1-873x420.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/slider/slider1-873x420.png	(from https://digitalstore.exdomain.net/)
14:00:57	189976/189976	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/slider/slider2-873x420.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/slider/slider2-873x420.png	(from https://digitalstore.exdomain.net/)
14:00:57	130613/130613	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/banner-sidebar-279x420.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/banner-sidebar-279x420.png	(from https://digitalstore.exdomain.net/)
14:00:58	34885/34885	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:26%20GMT	https://digitalstore.exdomain.net/news/news?news_id=7	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/news/newsfbea.html	(from https://digitalstore.exdomain.net/)
14:00:58	4237/4237	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/iphone-7-red1-200x200.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/iphone-7-red1-200x200.jpg	(from https://digitalstore.exdomain.net/)
14:00:58	30925/30925	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:27%20GMT	https://digitalstore.exdomain.net/10-dieu-can-biet-ve-dong-ho-apple-watch	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/10-dieu-can-biet-ve-dong-ho-apple-watch.html	(from https://digitalstore.exdomain.net/)
14:00:58	7023/7023	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/Apple-Watch-apps-200x200.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/Apple-Watch-apps-200x200.jpg	(from https://digitalstore.exdomain.net/)
14:00:59	37008/37008	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:27%20GMT	https://digitalstore.exdomain.net/macbook-pro-retina-mjlq2.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/macbook-pro-retina-mjlq2.html	(from https://digitalstore.exdomain.net/)
14:00:59	16019/16019	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-3-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-3-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:00:59	34393/34393	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:28%20GMT	https://digitalstore.exdomain.net/may-tinh-de-ban-apple-imac.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/may-tinh-de-ban-apple-imac.html	(from https://digitalstore.exdomain.net/)
14:00:59	14147/14147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-7-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-7-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:00	34152/34152	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:28%20GMT	https://digitalstore.exdomain.net/ipad-mini-2016.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/ipad-mini-2016.html	(from https://digitalstore.exdomain.net/)
14:01:00	13371/13371	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-8-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-8-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:00	32770/32770	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:29%20GMT	https://digitalstore.exdomain.net/iphone-6s-plus-16gb-gold.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/iphone-6s-plus-16gb-gold.html	(from https://digitalstore.exdomain.net/)
14:01:00	15100/15100	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-2-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-2-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:00	31332/31332	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:29%20GMT	https://digitalstore.exdomain.net/iphone-5s-16gb-silver.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/iphone-5s-16gb-silver.html	(from https://digitalstore.exdomain.net/)
14:01:00	13683/13683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-11-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-11-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:01	31095/31095	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:30%20GMT	https://digitalstore.exdomain.net/iphone-5s-16gb-gold.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/iphone-5s-16gb-gold.html	(from https://digitalstore.exdomain.net/)
14:01:01	14015/14015	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-4-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-4-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:01	14959/14959	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:28%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/san-pham/product-1-800x640-350x280.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/san-pham/product-1-800x640-350x280.jpg	(from https://digitalstore.exdomain.net/)
14:01:01	31328/31328	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:30%20GMT	https://digitalstore.exdomain.net/ipad-mini-wifi-md531th-16gb.html	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/ipad-mini-wifi-md531th-16gb.html	(from https://digitalstore.exdomain.net/)
14:01:02	3633/3633	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/sony-167x114.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/sony-167x114.png	(from https://digitalstore.exdomain.net/)
14:01:02	3989/3989	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/samsung-167x114.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/samsung-167x114.png	(from https://digitalstore.exdomain.net/)
14:01:02	2241/2241	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/htc-167x114.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/htc-167x114.png	(from https://digitalstore.exdomain.net/)
14:01:02	2255/2255	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/apple-167x114.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/apple-167x114.png	(from https://digitalstore.exdomain.net/)
14:01:02	3500/3500	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/blackberry-167x114.png	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/blackberry-167x114.png	(from https://digitalstore.exdomain.net/)
14:01:03	1928/1928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/lenovo-167x114.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/lenovo-167x114.jpg	(from https://digitalstore.exdomain.net/)
14:01:03	87688/87688	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Sep%202019%2020:30:29%20GMT	https://digitalstore.exdomain.net/image/cache/catalog/banner/banner1-1150x192.jpg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/image/cache/catalog/banner/banner1-1150x192.jpg	(from https://digitalstore.exdomain.net/)
14:01:03	30235/30235	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:32%20GMT	https://digitalstore.exdomain.net/chinh-sach-bao-mat	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/chinh-sach-bao-mat.html	(from https://digitalstore.exdomain.net/)
14:01:03	17441/17441	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:32%20GMT	https://digitalstore.exdomain.net/van-chuyen	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/van-chuyen.html	(from https://digitalstore.exdomain.net/)
14:01:05	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%226e7a2301eb78b28fe5854a76c06ad8be%22	http://connect.facebook.net/vi_VN/sdk.js	C:/My%20Web%20Sites/project/connect.facebook.net/vi_VN/sdk.js	(from https://digitalstore.exdomain.net/)
14:01:05	42999/42999	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2006:56:32%20GMT	https://digitalstore.exdomain.net/quy-dinh-chinh-sach	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/quy-dinh-chinh-sach.html	(from https://digitalstore.exdomain.net/)
14:01:05	14079/14079	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:05	14079/14079	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regulard41d.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:05	16448/16448	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.woff	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:05	29512/29512	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.ttf	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:06	63157/63157	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/glyphicons-halflings-regular.svg	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:06	121790/121790	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.eot	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:06	121790/121790	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.eot?	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegulard41d.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:06	264688/264688	---M--	200	added ('OK')	font/otf	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.otf	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.otf	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:06	453997/453997	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.svg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.svg	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:07	378124/378124	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.ttf	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.ttf	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:07	123052/123052	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.woff	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.woff	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:07	66856/66856	---M--	200	added ('OK')	font/woff2	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.woff2	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNova/fonts/SVN-ProximaNovaRegular.woff2	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:07	115132/115132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.eot	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:07	115132/115132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.eot?	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBoldd41d.eot	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:08	271220/271220	---M--	200	added ('OK')	font/otf	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.otf	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.otf	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:08	451424/451424	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.svg	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.svg	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
14:01:08	333784/333784	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2004:53:10%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.ttf	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/fonts/SVN-ProximaNovaSemiBold/fonts/SVN-ProximaNovaSemiBold.ttf	(from https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet/stylesheet.min.css)
